current_ap,ap_key_test.keys,current_hp,block,intact,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,participant,nam_unn,rs_rt_n
UnnBuff2/abstractbuff01b_ap.jpg,2,UnnBuff2/abstractbuff01b_hp.jpg,1,right,right,1,0.8492396,186,unn,RT
namBuff2/inanibuff01c_ap.jpg,3,namBuff2/inanibuff01b_hp.jpg,1,left,left,1,1.1374632,186,nam,RT
namBuff2/inanibuff01_ap.jpg,3,namBuff2/inanibuff01_hp.jpg,1,right,right,1,1.4651604,186,nam,RS
namBuff2/inanibuff04b_ap.jpg,2,namBuff2/inanibuff04b_hp.jpg,1,right,right,1,1.1530151,186,nam,RT
namBuff2/inanibuff04a_ap.jpg,1,namBuff2/inanibuff04_hp.jpg,1,left,left,1,1.0898993,186,nam,RS
UnnBuff2/abstractbuff01a_ap.jpg,1,UnnBuff2/abstractbuff01_hp.jpg,1,left,left,1,1.1271536,186,unn,RS
namBuff2/inanibuff01d_ap.jpg,3,namBuff2/inanibuff01d_hp.jpg,1,right,right,1,1.775966,186,nam,N
UnnBuff2/abstractbuff01d_ap.jpg,2,UnnBuff2/abstractbuff01e_hp.jpg,1,left,right,0,1.4818611,186,unn,N
namBuff2/inanibuff01b_ap.jpg,2,namBuff2/inanibuff01c_hp.jpg,1,left,left,1,1.1116638,186,nam,RT
namBuff2/inanibuff04c_ap.jpg,2,namBuff2/inanibuff04c_hp.jpg,1,right,right,1,1.0243905,186,nam,RT
namBuff2/inanibuff04_ap.jpg,2,namBuff2/inanibuff04a_hp.jpg,1,left,left,1,0.9530059,186,nam,RS
UnnBuff2/abstractbuff01c_ap.jpg,2,UnnBuff2/abstractbuff01c_hp.jpg,1,right,right,1,0.822787,186,unn,RT
UnnBuff2/abstractbuff02_ap.jpg,2,UnnBuff2/abstractbuff02_hp.jpg,1,right,right,1,0.9913288,186,unn,RS
namBuff2/inanibuff01a_ap.jpg,3,namBuff2/inanibuff01a_hp.jpg,1,right,left,0,1.7451589,186,nam,RS
UnnBuff2/abstractbuff02d_ap.jpg,2,UnnBuff2/abstractbuff02d_hp.jpg,1,right,right,1,0.9683657,186,unn,N
