"current_ap","ap_key_test.keys","current_hp","block","intact","key_resp_2.keys","key_resp_2.corr","key_resp_2.rt","participant","nam_unn","rs_rt_n"
"product",2,"UnnBuff2/abstractbuff01a.jpg",1,"left","right",0,1.82915539946407,237,"unn","RS"
"inch",2,"UnnBuff2/abstractbuff02b.jpg",1,"right","right",1,0.444248199462891,237,"unn","RT"
"ledge",2,"namBuff2/inanibuff03b.jpg",1,"left","left",1,0.843007499352098,237,"nam","RT"
"trench",3,"namBuff2/inanibuff01a.jpg",1,"right","right",1,0.564712200313807,237,"nam","RS"
"wind",3,"namBuff2/inanibuff03c.jpg",1,"left","left",1,0.742407799698412,237,"nam","RT"
"mile",1,"UnnBuff2/abstractbuff01.jpg",1,"left","left",1,1.41288689989597,237,"unn","RS"
"jury",2,"namBuff2/inanibuff01c.jpg",1,"left","left",1,1.87679710052907,237,"nam","RT"
"avenue",2,"namBuff2/inanibuff01b.jpg",1,"left","left",1,1.58828159980476,237,"nam","RT"
"storage",3,"namBuff2/inanibuff03a.jpg",1,"right","right",1,0.557342800311744,237,"nam","RS"
"drug",2,"namBuff2/inanibuff01.jpg",1,"right","right",1,0.587796899490058,237,"nam","RS"
"shelter",1,"UnnBuff2/abstractbuff02.jpg",1,"left","left",1,0.93232010025531,237,"unn","RS"
"voter",2,"UnnBuff2/abstractbuff01c.jpg",1,"right","right",1,0.498089799657464,237,"unn","RT"
"sports",1,"namBuff2/inanibuff03.jpg",1,"right","right",1,0.539473200216889,237,"nam","RS"
"waltz",3,"UnnBuff2/abstractbuff01b.jpg",1,"right","right",1,0.547331400215626,237,"unn","RT"
"writer",2,"UnnBuff2/abstractbuff02c.jpg",1,"right","right",1,0.466752899810672,237,"unn","RT"
"frown",3,"UnnBuff2/abstractbuff02a.jpg",1,"left","left",1,2.32279429957271,237,"unn","RS"
"perfume",2,"Nam2/inanimate08a.jpg",2,"left","left",1,0.900628499686718,237,"nam","RS"
"class",2,"Unn2/abstract07a.jpg",2,"left","left",1,0.676059999503195,237,"unn","RS"
"vacuum",2,"Unn2/abstract06a.jpg",2,"right","right",1,0.740747299976647,237,"unn","RS"
"camp",3,"Unn2/abstract06b.jpg",2,"left","left",1,0.765688999556005,237,"unn","RT"
"peer",1,"Unn2/abstract07b.jpg",2,"right","right",1,1.56468310020864,237,"unn","RT"
"squash",3,"Nam2/inanimate08.jpg",2,"left","left",1,1.58018389996141,237,"nam","RS"
"dresser",2,"Unn2/abstract06.jpg",2,"right","right",1,0.628679799847305,237,"unn","RS"
"hippie",3,"Nam2/inanimate08c.jpg",2,"right","right",1,0.668555099517107,237,"nam","RT"
"club",2,"Unn2/abstract07.jpg",2,"left","left",1,0.884243399836123,237,"unn","RS"
"brow",1,"Nam2/inanimate06b.jpg",2,"left","left",1,1.07614419981837,237,"nam","RT"
"fighter",3,"Nam2/inanimate06c.jpg",2,"left","left",1,0.78834000043571,237,"nam","RT"
"estate",2,"Nam2/inanimate08b.jpg",2,"right","right",1,0.531881500035524,237,"nam","RT"
"leader",3,"Nam2/inanimate06.jpg",2,"right","right",1,0.634831599891186,237,"nam","RS"
"racket",3,"Unn2/abstract06c.jpg",2,"left","left",1,0.835557799786329,237,"unn","RT"
"lane",2,"Nam2/inanimate06a.jpg",2,"right","right",1,0.580146599560976,237,"nam","RS"
"genes",2,"Unn2/abstract07c.jpg",2,"right","right",1,0.81924910005182,237,"unn","RT"
"teacher",1,"Unn2/abstract09a.jpg",3,"right","right",1,0.575304900296032,237,"unn","RS"
"breeze",2,"Unn2/abstract09.jpg",3,"right","right",1,0.463096600025892,237,"unn","RS"
"hostage",3,"Nam2/inanimate07b.jpg",3,"left","left",1,0.679754400625825,237,"nam","RT"
"beast",3,"Unn2/abstract09c.jpg",3,"left","left",1,0.759593999944627,237,"unn","RT"
"payment",2,"Nam2/inanimate01a.jpg",3,"left","left",1,0.967779500409961,237,"nam","RS"
"injury",2,"Nam2/inanimate07.jpg",3,"right","right",1,0.607412400655448,237,"nam","RS"
"poetry",3,"Nam2/inanimate01c.jpg",3,"right","right",1,0.823123099282384,237,"nam","RT"
"honey",2,"Unn2/abstract05b.jpg",3,"right","right",1,0.702990899793804,237,"unn","RT"
"agent",3,"Nam2/inanimate07a.jpg",3,"right","right",1,0.494725000113249,237,"nam","RS"
"saint",3,"Nam2/inanimate01.jpg",3,"left","left",1,0.846323700621724,237,"nam","RS"
"resort",2,"Nam2/inanimate01b.jpg",3,"right","right",1,2.98243879992515,237,"nam","RT"
"movie",3,"Unn2/abstract05.jpg",3,"left","left",1,0.797370099462569,237,"unn","RS"
"data",3,"Unn2/abstract09b.jpg",3,"left","left",1,0.653350800275803,237,"unn","RT"
"case",3,"Nam2/inanimate07c.jpg",3,"left","left",1,0.799399999901652,237,"nam","RT"
"holiday",2,"Unn2/abstract05c.jpg",3,"right","right",1,0.413318400271237,237,"unn","RT"
"binder",2,"Unn2/abstract05a.jpg",3,"left","left",1,1.42926829960197,237,"unn","RS"
"aunt",3,"Nam2/inanimate09c.jpg",4,"right","right",1,1.62686199974269,237,"nam","RT"
"award",2,"Nam2/inanimate05.jpg",4,"right","right",1,0.665953599847853,237,"nam","RS"
"actor",3,"Nam2/inanimate05c.jpg",4,"left","left",1,0.776985700242221,237,"nam","RT"
"message",2,"Unn2/abstract08b.jpg",4,"right","right",1,0.601336100138724,237,"unn","RT"
"nature",2,"Unn2/abstract08a.jpg",4,"left","left",1,0.825075999833643,237,"unn","RS"
"object",3,"Nam2/inanimate09a.jpg",4,"left","left",1,1.01660339999944,237,"nam","RS"
"diploma",3,"Unn2/abstract02.jpg",4,"right","right",1,0.624887299723923,237,"unn","RS"
"alien",3,"Unn2/abstract08c.jpg",4,"right","right",1,0.583367699757218,237,"unn","RT"
"poet",2,"Nam2/inanimate05a.jpg",4,"right","right",1,1.68648060038686,237,"nam","RS"
"gift",3,"Unn2/abstract02b.jpg",4,"left","left",1,0.63355310074985,237,"unn","RT"
"thief",2,"Nam2/inanimate09b.jpg",4,"right","right",1,0.816691800020635,237,"nam","RT"
"hall",3,"Nam2/inanimate05b.jpg",4,"left","left",1,0.680577299557626,237,"nam","RT"
"nucleus",3,"Unn2/abstract02c.jpg",4,"left","left",1,0.705756699666381,237,"unn","RT"
"vitamin",3,"Nam2/inanimate09.jpg",4,"left","left",1,0.888682800345123,237,"nam","RS"
"manager",3,"Unn2/abstract08.jpg",4,"left","left",1,0.910077299922705,237,"unn","RS"
"lottery",3,"Unn2/abstract02a.jpg",4,"right","right",1,0.670846699737012,237,"unn","RS"
"flight",1,"Unn2/abstract01.jpg",5,"right","right",1,3.43323240056634,237,"unn","RS"
"album",3,"Unn2/abstract01c.jpg",5,"left","left",1,0.65754589997232,237,"unn","RT"
"spouse",3,"Unn2/abstract01a.jpg",5,"right","right",1,0.448990899138153,237,"unn","RS"
"biology",2,"Unn2/abstract10.jpg",5,"left","left",1,1.06599730066955,237,"unn","RS"
"jazz",3,"Unn2/abstract10a.jpg",5,"left","left",1,0.817461600527167,237,"unn","RS"
"scholar",2,"Nam2/inanimate02.jpg",5,"left","left",1,1.66462520044297,237,"nam","RS"
"note",1,"Nam2/inanimate04.jpg",5,"right","right",1,2.9119522003457,237,"nam","RS"
"rash",2,"Nam2/inanimate04a.jpg",5,"right","right",1,0.775369700044394,237,"nam","RS"
"client",3,"Unn2/abstract10c.jpg",5,"right","right",1,0.496858299709857,237,"unn","RT"
"event",3,"Unn2/abstract01b.jpg",5,"left","left",1,0.61760909948498,237,"unn","RT"
"yeast",3,"Nam2/inanimate02a.jpg",5,"left","left",1,1.03249819949269,237,"nam","RS"
"novel",2,"Nam2/inanimate02b.jpg",5,"right","right",1,1.20745140034705,237,"nam","RT"
"kingdom",3,"Nam2/inanimate02c.jpg",5,"right","right",1,0.719856600277126,237,"nam","RT"
"aspirin",3,"Unn2/abstract10b.jpg",5,"right","right",1,0.455843599513173,237,"unn","RT"
"word",1,"Nam2/inanimate04c.jpg",5,"left","left",1,2.80762900039554,237,"nam","RT"
"comma",2,"Nam2/inanimate04b.jpg",5,"left","left",1,0.623227199539542,237,"nam","RT"
