"current_ap","ap_key_test.keys","current_hp","block","intact","key_resp_2.keys","key_resp_2.corr","key_resp_2.rt","participant","nam_unn","rs_rt_n"
"sports","2","UnnBuff2/abstractbuff02a.jpg",1,"left","left",1,2.39104749999979,248,"unn","RT"
"ledge","1","UnnBuff2/abstractbuff01b.jpg",1,"right","left",0,2.22369479999998,248,"unn","RS"
"product","2","namBuff2/inanibuff01b.jpg",1,"left","left",1,2.39025970000012,248,"nam","RS"
"drug","2","namBuff2/inanibuff03a.jpg",1,"right","right",1,0.806136100000003,248,"nam","RT"
"voter","3","namBuff2/inanibuff01c.jpg",1,"left","left",1,2.18251809999992,248,"nam","RS"
"wind","3","UnnBuff2/abstractbuff02.jpg",1,"left","left",1,1.15041589999964,248,"unn","RT"
"avenue","1","namBuff2/inanibuff03c.jpg",1,"left","left",1,1.38972999999987,248,"nam","RS"
"trench","2","namBuff2/inanibuff03b.jpg",1,"left","right",0,2.20566550000012,248,"nam","RS"
"frown","3","namBuff2/inanibuff01a.jpg",1,"right","right",1,1.12550890000011,248,"nam","RT"
"writer","3","namBuff2/inanibuff03.jpg",1,"right","right",1,0.382607999999891,248,"nam","RT"
"mile","1","UnnBuff2/abstractbuff01.jpg",1,"left","left",1,1.9420068999998,248,"unn","RT"
"storage","1","UnnBuff2/abstractbuff02c.jpg",1,"right","left",0,1.32551349999994,248,"unn","RS"
"shelter","3","namBuff2/inanibuff01.jpg",1,"right","right",1,0.93301270000029,248,"nam","RT"
"waltz","1","UnnBuff2/abstractbuff02b.jpg",1,"right","left",0,2.96540039999991,248,"unn","RS"
"jury","1","UnnBuff2/abstractbuff01c.jpg",1,"right","left",0,0.836538000000019,248,"unn","RS"
"inch","3","UnnBuff2/abstractbuff01a.jpg",1,"left","left",1,1.21284089999972,248,"unn","RT"
"clan","2","Nam2/inanimate08a.jpg",2,"left","left",1,1.99860780000017,248,"nam","RT"
"vitamin","3","Unn2/abstract07a.jpg",2,"left","right",0,1.26830549999977,248,"unn","RT"
"movie","1","Unn2/abstract06a.jpg",2,"right","right",1,1.65501020000011,248,"unn","RT"
"agent","1","Unn2/abstract06b.jpg",2,"left","left",1,3.2538027999999,248,"unn","RS"
"perfume","3","Unn2/abstract07b.jpg",2,"right","right",1,0.413418800000727,248,"unn","RS"
"breeze","3","Nam2/inanimate08.jpg",2,"left","right",0,0.509375699999509,248,"nam","RT"
"rash","2","Unn2/abstract06.jpg",2,"right","right",1,0.645920699999806,248,"unn","RT"
