"current_ap","ap_key_test.keys","current_hp","block","intact","key_resp_2.keys","key_resp_2.corr","key_resp_2.rt","participant","nam_unn","rs_rt_n"
"inch","2","UnnBuff2/abstractbuff01a.jpg",1,"left","left",1,1.90328540001065,214,"unn","RT"
"voter","1","UnnBuff2/abstractbuff02b.jpg",1,"right","right",1,1.44904780015349,214,"unn","RS"
"avenue","1","namBuff2/inanibuff01b.jpg",1,"left","right",0,1.17591929994524,214,"nam","RS"
"shelter","2","namBuff2/inanibuff03a.jpg",1,"right","right",1,1.65553819993511,214,"nam","RT"
"frown","1","namBuff2/inanibuff01c.jpg",1,"left","left",1,1.55113870021887,214,"nam","RS"
"waltz","1","UnnBuff2/abstractbuff01.jpg",1,"left","right",0,2.08778659999371,214,"unn","RT"
"trench","1","namBuff2/inanibuff03c.jpg",1,"left","left",1,1.11767629999667,214,"nam","RS"
"wind","2","namBuff2/inanibuff03b.jpg",1,"left","right",0,1.47011460014619,214,"nam","RS"
"storage","1","namBuff2/inanibuff01a.jpg",1,"right","left",0,1.49551409995183,214,"nam","RT"
"drug","2","namBuff2/inanibuff03.jpg",1,"right","right",1,2.08818810014054,214,"nam","RT"
"writer","2","UnnBuff2/abstractbuff02.jpg",1,"left","left",1,2.85522169992328,214,"unn","RT"
"product","2","UnnBuff2/abstractbuff01c.jpg",1,"right","right",1,1.79800370009616,214,"unn","RS"
"sports","None","namBuff2/inanibuff01.jpg",1,"right","right",1,1.78170270007104,214,"nam","RT"
"ledge","1","UnnBuff2/abstractbuff01b.jpg",1,"right","right",1,1.9739945998881,214,"unn","RS"
"jury","2","UnnBuff2/abstractbuff02c.jpg",1,"right","right",1,1.65456570009701,214,"unn","RS"
"mile","2","UnnBuff2/abstractbuff02a.jpg",1,"left","left",1,1.60632260004058,214,"unn","RT"
"clan","1","Nam2/inanimate08a.jpg",2,"left","right",0,1.91857660003006,214,"nam","RT"
"vitamin","1","Unn2/abstract07a.jpg",2,"left","None",0,NA,214,"unn","RT"
"movie","1","Unn2/abstract06a.jpg",2,"right","right",1,1.0061642001383,214,"unn","RT"
"agent","2","Unn2/abstract06b.jpg",2,"left","left",1,1.10208659991622,214,"unn","RS"
"perfume","2","Unn2/abstract07b.jpg",2,"right","right",1,0.838038499932736,214,"unn","RS"
"breeze","2","Nam2/inanimate08.jpg",2,"left","left",1,1.69433459988795,214,"nam","RT"
"rash","2","Unn2/abstract06.jpg",2,"right","left",0,1.67040960001759,214,"unn","RT"
"hostage","2","Nam2/inanimate08c.jpg",2,"right","right",1,1.56600970006548,214,"nam","RS"
"galaxy","1","Unn2/abstract07.jpg",2,"left","left",1,1.35795400012285,214,"unn","RT"
"note","2","Nam2/inanimate06b.jpg",2,"left","right",0,2.18963509984314,214,"nam","RS"
"hippie","1","Nam2/inanimate06c.jpg",2,"left","left",1,2.8615826999303,214,"nam","RS"
"data","2","Nam2/inanimate08b.jpg",2,"right","left",0,1.88482399983332,214,"nam","RS"
"award","2","Nam2/inanimate06.jpg",2,"right","left",0,1.45443989988416,214,"nam","RT"
"client","1","Unn2/abstract06c.jpg",2,"left","left",1,1.83824569988064,214,"unn","RS"
"peer","2","Nam2/inanimate06a.jpg",2,"right","left",0,1.73395540006459,214,"nam","RT"
"racket","1","Unn2/abstract07c.jpg",2,"right","right",1,1.79625160014257,214,"unn","RS"
"saint","3","Unn2/abstract09a.jpg",3,"right","right",1,1.68284429982305,214,"unn","RT"
"diploma","1","Unn2/abstract09.jpg",3,"right","right",1,1.7236275000032,214,"unn","RT"
"brow","1","Nam2/inanimate07b.jpg",3,"left","left",1,2.32324469997548,214,"nam","RS"
"jazz","2","Unn2/abstract09c.jpg",3,"left","left",1,1.60497440001927,214,"unn","RS"
"scholar","2","Nam2/inanimate01a.jpg",3,"left","right",0,1.92356129991822,214,"nam","RT"
"album","2","Nam2/inanimate07.jpg",3,"right","right",1,1.09075809991919,214,"nam","RT"
"author","2","Nam2/inanimate01c.jpg",3,"right","right",1,1.57871250016615,214,"nam","RS"
"comma","2","Unn2/abstract05b.jpg",3,"right","right",1,2.17862030002289,214,"unn","RS"
"camp","2","Nam2/inanimate07a.jpg",3,"right","left",0,1.33897969988175,214,"nam","RT"
