"current_ap","ap_key_test.keys","current_hp","block","intact","key_resp_2.keys","key_resp_2.corr","key_resp_2.rt","participant","nam_unn","rs_rt_n"
"trench","1","UnnBuff2/abstractbuff02a.jpg",1,"left","right",0,1.86339219999991,216,"unn","RT"
"sports","2","UnnBuff2/abstractbuff01b.jpg",1,"right","right",1,2.29923930000041,216,"unn","RS"
"frown","2","namBuff2/inanibuff03b.jpg",1,"left","left",1,0.900503100000606,216,"nam","RS"
"product","1","namBuff2/inanibuff01a.jpg",1,"right","right",1,1.80947579999975,216,"nam","RT"
"storage","1","namBuff2/inanibuff03c.jpg",1,"left","left",1,1.40768740000021,216,"nam","RS"
"drug","2","UnnBuff2/abstractbuff02.jpg",1,"left","right",0,1.41055850000066,216,"unn","RT"
"waltz","1","namBuff2/inanibuff01c.jpg",1,"left","left",1,1.55876470000021,216,"nam","RS"
"shelter","2","namBuff2/inanibuff01b.jpg",1,"left","right",0,1.37099050000052,216,"nam","RS"
"avenue","2","namBuff2/inanibuff03a.jpg",1,"right","right",1,0.785594399999354,216,"nam","RT"
"inch","2","namBuff2/inanibuff01.jpg",1,"right","right",1,3.02223200000026,216,"nam","RT"
"jury","1","UnnBuff2/abstractbuff01.jpg",1,"left","left",1,1.05837059999976,216,"unn","RT"
"writer","1","UnnBuff2/abstractbuff02c.jpg",1,"right","left",0,1.51122779999969,216,"unn","RS"
"mile","1","namBuff2/inanibuff03.jpg",1,"right","right",1,2.49506519999977,216,"nam","RT"
"voter","2","UnnBuff2/abstractbuff02b.jpg",1,"right","right",1,0.783006900000146,216,"unn","RS"
"wind","1","UnnBuff2/abstractbuff01c.jpg",1,"right","left",0,0.960200000000441,216,"unn","RS"
"ledge","1","UnnBuff2/abstractbuff01a.jpg",1,"left","left",1,0.761556600000404,216,"unn","RT"
"clan","1","Nam2/inanimate08a.jpg",2,"left","left",1,1.98603409999942,216,"nam","RT"
"vitamin","2","Unn2/abstract07a.jpg",2,"left","left",1,1.52548079999997,216,"unn","RT"
"movie","2","Unn2/abstract06a.jpg",2,"right","right",1,1.59521789999962,216,"unn","RT"
"agent","1","Unn2/abstract06b.jpg",2,"left","right",0,1.7624367999997,216,"unn","RS"
"perfume","2","Unn2/abstract07b.jpg",2,"right","left",0,1.01046469999983,216,"unn","RS"
"breeze","2","Nam2/inanimate08.jpg",2,"left","left",1,2.25459540000065,216,"nam","RT"
"rash","2","Unn2/abstract06.jpg",2,"right","right",1,3.17505210000036,216,"unn","RT"
"hostage","2","Nam2/inanimate08c.jpg",2,"right","right",1,0.779769399999168,216,"nam","RS"
"galaxy","3","Unn2/abstract07.jpg",2,"left","left",1,2.54357940000045,216,"unn","RT"
"camp","2","Nam2/inanimate06b.jpg",2,"left","left",1,1.16453579999961,216,"nam","RS"
"hippie","3","Nam2/inanimate06c.jpg",2,"left","left",1,0.95843319999949,216,"nam","RS"
"data","1","Nam2/inanimate08b.jpg",2,"right","right",1,2.19070150000061,216,"nam","RS"
"award","1","Nam2/inanimate06.jpg",2,"right","left",0,1.6028753999999,216,"nam","RT"
"client","1","Unn2/abstract06c.jpg",2,"left","right",0,1.66277929999978,216,"unn","RS"
"peer","2","Nam2/inanimate06a.jpg",2,"right","right",1,1.25107520000074,216,"nam","RT"
"racket","2","Unn2/abstract07c.jpg",2,"right","right",1,1.27093669999977,216,"unn","RS"
"saint","2","Unn2/abstract09a.jpg",3,"right","right",1,2.0052883999997,216,"unn","RT"
"diploma","1","Unn2/abstract09.jpg",3,"right","right",1,3.10252769999897,216,"unn","RT"
"brow","3","Nam2/inanimate07b.jpg",3,"left","left",1,1.95468210000035,216,"nam","RS"
"jazz","2","Unn2/abstract09c.jpg",3,"left","left",1,1.69306379999944,216,"unn","RS"
