"current_ap","ap_key_test.keys","current_hp","block","intact","key_resp_2.keys","key_resp_2.corr","key_resp_2.rt","participant","nam_unn","rs_rt_n"
"UnnBuff2/abstractbuff04b_ap.jpg",3,"UnnBuff2/abstractbuff04b_hp.jpg",1,"right","right",1,0.8490616,171,"unn","N"
"namBuff2/inanibuff01c_ap.jpg",3,"namBuff2/inanibuff01b_hp.jpg",1,"left","right",0,0.8166832,171,"nam","N"
"namBuff2/inanibuff01_ap.jpg",2,"namBuff2/inanibuff01_hp.jpg",1,"right","right",1,0.7127444,171,"nam","RT"
"namBuff2/inanibuff03b_ap.jpg",2,"namBuff2/inanibuff03b_hp.jpg",1,"right","right",1,0.7447288,171,"nam","N"
"namBuff2/inanibuff03a_ap.jpg",3,"namBuff2/inanibuff03_hp.jpg",1,"left","right",0,2.8881039,171,"nam","RT"
"UnnBuff2/abstractbuff04a_ap.jpg",3,"UnnBuff2/abstractbuff04_hp.jpg",1,"left","left",1,0.8245502,171,"unn","RT"
"namBuff2/inanibuff01d_ap.jpg",3,"namBuff2/inanibuff01d_hp.jpg",1,"right","right",1,0.7202259,171,"nam","RS"
"UnnBuff2/abstractbuff04d_ap.jpg",3,"UnnBuff2/abstractbuff04e_hp.jpg",1,"left","left",1,0.8818154,171,"unn","RS"
"namBuff2/inanibuff01b_ap.jpg",3,"namBuff2/inanibuff01c_hp.jpg",1,"left","left",1,0.9361716,171,"nam","N"
"namBuff2/inanibuff03c_ap.jpg",2,"namBuff2/inanibuff03c_hp.jpg",1,"right","left",0,1.2649816,171,"nam","N"
"namBuff2/inanibuff03_ap.jpg",2,"namBuff2/inanibuff03a_hp.jpg",1,"left","left",1,2.3442094,171,"nam","RT"
"UnnBuff2/abstractbuff04c_ap.jpg",3,"UnnBuff2/abstractbuff04c_hp.jpg",1,"right","right",1,0.983675,171,"unn","N"
"UnnBuff2/abstractbuff03_ap.jpg",2,"UnnBuff2/abstractbuff03_hp.jpg",1,"right","right",1,0.6718981,171,"unn","RT"
"namBuff2/inanibuff01a_ap.jpg",2,"namBuff2/inanibuff01a_hp.jpg",1,"right","right",1,0.8144472,171,"nam","RT"
"UnnBuff2/abstractbuff03d_ap.jpg",2,"UnnBuff2/abstractbuff03d_hp.jpg",1,"right","right",1,1.9099498,171,"unn","RS"
"UnnBuff2/abstractbuff03b_ap.jpg",2,"UnnBuff2/abstractbuff03c_hp.jpg",1,"left","right",0,0.6720877,171,"unn","N"
"namBuff2/inanibuff03e_ap.jpg",2,"namBuff2/inanibuff03d_hp.jpg",1,"left","left",1,1.0940236,171,"nam","RS"
"UnnBuff2/abstractbuff03e_ap.jpg",2,"UnnBuff2/abstractbuff03e_hp.jpg",1,"right","right",1,0.5811287,171,"unn","RS"
"namBuff2/inanibuff03d_ap.jpg",2,"namBuff2/inanibuff03e_hp.jpg",1,"left","right",0,0.6621482,171,"nam","RS"
"UnnBuff2/abstractbuff03a_ap.jpg",2,"UnnBuff2/abstractbuff03a_hp.jpg",1,"right","right",1,0.7252395,171,"unn","RT"
"UnnBuff2/abstractbuff04e_ap.jpg",2,"UnnBuff2/abstractbuff04d_hp.jpg",1,"left","left",1,1.5163912,171,"unn","RS"
"UnnBuff2/abstractbuff04_ap.jpg",3,"UnnBuff2/abstractbuff04a_hp.jpg",1,"left","left",1,1.7030183,171,"unn","RT"
"namBuff2/inanibuff01e_ap.jpg",2,"namBuff2/inanibuff01e_hp.jpg",1,"right","right",1,0.8069665,171,"nam","RS"
