"current_ap","ap_key_test.keys","current_hp","block","intact","key_resp_2.keys","key_resp_2.corr","key_resp_2.rt","participant","nam_unn","rs_rt_n"
"UnnBuff2/abstractbuff01b_ap.jpg","1","UnnBuff2/abstractbuff01c_hp.jpg",1,"left","left",1,1.00186259998009,104,"unn","RT"
"namBuff2/inanibuff03c_ap.jpg","1","namBuff2/inanibuff03c_hp.jpg",1,"right","right",1,1.12222089990973,104,"nam","RT"
"namBuff2/inanibuff03_ap.jpg","1","namBuff2/inanibuff03a_hp.jpg",1,"left","left",1,0.785642900038511,104,"nam","RS"
"namBuff2/inanibuff04b_ap.jpg","1","namBuff2/inanibuff04c_hp.jpg",1,"left","left",1,1.28195189998951,104,"nam","RT"
"namBuff2/inanibuff04a_ap.jpg","1","namBuff2/inanibuff04a_hp.jpg",1,"right","right",1,1.09775620000437,104,"nam","RS"
"UnnBuff2/abstractbuff01a_ap.jpg","1","UnnBuff2/abstractbuff01a_hp.jpg",1,"right","right",1,1.52935660001822,104,"unn","RS"
"namBuff2/inanibuff03d_ap.jpg","1","namBuff2/inanibuff03e_hp.jpg",1,"left","right",0,0.896731100045145,104,"nam","N"
"UnnBuff2/abstractbuff01d_ap.jpg","1","UnnBuff2/abstractbuff01d_hp.jpg",1,"right","right",1,2.1518228999339,104,"unn","N"
"namBuff2/inanibuff03b_ap.jpg","1","namBuff2/inanibuff03b_hp.jpg",1,"right","right",1,0.905999300070107,104,"nam","RT"
"namBuff2/inanibuff04c_ap.jpg","2","namBuff2/inanibuff04b_hp.jpg",1,"left","left",1,0.784945899969898,104,"nam","RT"
"namBuff2/inanibuff04_ap.jpg","1","namBuff2/inanibuff04_hp.jpg",1,"right","right",1,1.1134801999433,104,"nam","RS"
"UnnBuff2/abstractbuff01c_ap.jpg","2","UnnBuff2/abstractbuff01b_hp.jpg",1,"left","left",1,1.59363579994533,104,"unn","RT"
"UnnBuff2/abstractbuff04_ap.jpg","1","UnnBuff2/abstractbuff04a_hp.jpg",1,"left","right",0,1.31124689988792,104,"unn","RS"
"namBuff2/inanibuff03a_ap.jpg","1","namBuff2/inanibuff03_hp.jpg",1,"left","right",0,0.96099900000263,104,"nam","RS"
