"current_ap","ap_key_test.keys","current_hp","block","intact","key_resp_2.keys","key_resp_2.corr","key_resp_2.rt","participant","nam_unn","rs_rt_n"
"drug","1","UnnBuff2/abstractbuff02a.jpg",1,"left","right",0,0.75596310000401,203,"unn","RS"
"shelter","1","UnnBuff2/abstractbuff01b.jpg",1,"right","right",1,1.22593700001016,203,"unn","RT"
"storage","1","namBuff2/inanibuff03b.jpg",1,"left","right",0,1.14798320000409,203,"nam","RT"
"mile","1","namBuff2/inanibuff01a.jpg",1,"right","right",1,1.56988339999225,203,"nam","RS"
"wind","1","namBuff2/inanibuff03c.jpg",1,"left","left",1,2.3074538000219,203,"nam","RT"
"inch","3","UnnBuff2/abstractbuff02.jpg",1,"left","left",1,2.45137659998727,203,"unn","RS"
"waltz","3","namBuff2/inanibuff01c.jpg",1,"left","right",0,1.66816869998001,203,"nam","RT"
"writer","1","namBuff2/inanibuff01b.jpg",1,"left","right",0,1.05933869999717,203,"nam","RT"
"frown","2","namBuff2/inanibuff03a.jpg",1,"right","right",1,1.67518789999303,203,"nam","RS"
"trench","2","namBuff2/inanibuff01.jpg",1,"right","right",1,1.47639399999753,203,"nam","RS"
"jury","2","UnnBuff2/abstractbuff01.jpg",1,"left","right",0,2.3079053000256,203,"unn","RS"
"product","2","UnnBuff2/abstractbuff02c.jpg",1,"right","right",1,2.09138600001461,203,"unn","RT"
"ledge","3","namBuff2/inanibuff03.jpg",1,"right","right",1,1.46762670000317,203,"nam","RS"
"voter","2","UnnBuff2/abstractbuff02b.jpg",1,"right","right",1,1.68494770000689,203,"unn","RT"
"avenue","1","UnnBuff2/abstractbuff01c.jpg",1,"right","right",1,1.65893800000777,203,"unn","RT"
"sports","2","UnnBuff2/abstractbuff01a.jpg",1,"left","right",0,3.37248660001205,203,"unn","RS"
"clan","2","Nam2/inanimate08a.jpg",2,"left","right",0,2.16489840002032,203,"nam","RS"
"vitamin","1","Unn2/abstract07a.jpg",2,"left","left",1,2.29204230001778,203,"unn","RS"
"movie","2","Unn2/abstract06a.jpg",2,"right","right",1,1.35736850000103,203,"unn","RS"
"agent","2","Unn2/abstract06b.jpg",2,"left","right",0,0.796649600000819,203,"unn","RT"
"perfume","1","Unn2/abstract07b.jpg",2,"right","right",1,1.52351629998884,203,"unn","RT"
"breeze","3","Nam2/inanimate08.jpg",2,"left","right",0,0.605370900011621,203,"nam","RS"
"rash","3","Unn2/abstract06.jpg",2,"right","right",1,1.59639309998602,203,"unn","RS"
"hostage","1","Nam2/inanimate08c.jpg",2,"right","right",1,0.782354499999201,203,"nam","RT"
