"current_ap","ap_key_test.keys","current_hp","block","intact","key_resp_2.keys","key_resp_2.corr","key_resp_2.rt","participant","nam_unn","rs_rt_n"
"waltz","2","UnnBuff2/abstractbuff01a.jpg",1,"left","right",0,1.26677480000001,215,"unn","RS"
"frown","2","UnnBuff2/abstractbuff02b.jpg",1,"right","right",1,1.11590840000008,215,"unn","RT"
"storage","2","namBuff2/inanibuff03b.jpg",1,"left","left",1,1.55503509999994,215,"nam","RT"
"writer","2","namBuff2/inanibuff01a.jpg",1,"right","right",1,1.89904060000003,215,"nam","RS"
"sports","1","namBuff2/inanibuff03c.jpg",1,"left","left",1,1.75593379999998,215,"nam","RT"
"mile","1","UnnBuff2/abstractbuff01.jpg",1,"left","right",0,1.8204022000001,215,"unn","RS"
"wind","1","namBuff2/inanibuff01c.jpg",1,"left","left",1,3.07514519999995,215,"nam","RT"
"voter","1","namBuff2/inanibuff01b.jpg",1,"left","left",1,2.25103430000001,215,"nam","RT"
"avenue","2","namBuff2/inanibuff03a.jpg",1,"right","right",1,1.62656759999993,215,"nam","RS"
"drug","2","namBuff2/inanibuff01.jpg",1,"right","left",0,1.8584153999999,215,"nam","RS"
"shelter","1","UnnBuff2/abstractbuff02.jpg",1,"left","left",1,0.938135299999999,215,"unn","RS"
"trench","1","UnnBuff2/abstractbuff01c.jpg",1,"right","left",0,1.48103209999999,215,"unn","RT"
"ledge","3","namBuff2/inanibuff03.jpg",1,"right","right",1,0.753790500000036,215,"nam","RS"
"inch","2","UnnBuff2/abstractbuff01b.jpg",1,"right","right",1,1.56233099999997,215,"unn","RT"
"product","1","UnnBuff2/abstractbuff02c.jpg",1,"right","left",0,1.24951210000006,215,"unn","RT"
"jury","None","UnnBuff2/abstractbuff02a.jpg",1,"left","right",0,0.850271899999939,215,"unn","RS"
"clan","1","Nam2/inanimate08a.jpg",2,"left","left",1,3.02985009999998,215,"nam","RS"
"vitamin","2","Unn2/abstract07a.jpg",2,"left","left",1,0.92519870000001,215,"unn","RS"
"movie","1","Unn2/abstract06a.jpg",2,"right","right",1,1.59898940000016,215,"unn","RS"
"agent","1","Unn2/abstract06b.jpg",2,"left","left",1,2.3981189000001,215,"unn","RT"
"perfume","2","Unn2/abstract07b.jpg",2,"right","right",1,1.62166699999989,215,"unn","RT"
