"current_ap","ap_key_test.keys","current_hp","block","intact","key_resp_2.keys","key_resp_2.corr","key_resp_2.rt","participant","nam_unn","rs_rt_n"
"mile","3","UnnBuff2/abstractbuff02a.jpg",1,"left","right",0,2.7269166999904,206,"unn","RT"
"sports","3","UnnBuff2/abstractbuff01b.jpg",1,"right","right",1,1.02170270000352,206,"unn","RS"
"trench","3","namBuff2/inanibuff01b.jpg",1,"left","left",1,2.31698790000519,206,"nam","RS"
"wind","3","namBuff2/inanibuff03a.jpg",1,"right","left",0,2.35902060000808,206,"nam","RT"
"jury","3","namBuff2/inanibuff01c.jpg",1,"left","right",0,0.774777599988738,206,"nam","RS"
"avenue","2","UnnBuff2/abstractbuff02.jpg",1,"left","right",0,1.7649861999962,206,"unn","RT"
"product","3","namBuff2/inanibuff03c.jpg",1,"left","right",0,2.86826550000114,206,"nam","RS"
"writer","3","namBuff2/inanibuff03b.jpg",1,"left","right",0,2.89132429999881,206,"nam","RS"
"storage","3","namBuff2/inanibuff01a.jpg",1,"right","right",1,1.70950469997479,206,"nam","RT"
"drug","3","namBuff2/inanibuff03.jpg",1,"right","right",1,0.822147200000472,206,"nam","RT"
"waltz","3","UnnBuff2/abstractbuff01.jpg",1,"left","left",1,2.82962900001439,206,"unn","RT"
"voter","1","UnnBuff2/abstractbuff02c.jpg",1,"right","right",1,0.773480300005758,206,"unn","RS"
"shelter","2","namBuff2/inanibuff01.jpg",1,"right","right",1,1.06867159999092,206,"nam","RT"
"frown","2","UnnBuff2/abstractbuff02b.jpg",1,"right","right",1,1.09292729999288,206,"unn","RS"
"inch","3","UnnBuff2/abstractbuff01c.jpg",1,"right","right",1,0.84402200000477,206,"unn","RS"
"ledge","3","UnnBuff2/abstractbuff01a.jpg",1,"left","right",0,2.25308439999935,206,"unn","RT"
"clan","2","Nam2/inanimate08a.jpg",2,"left","right",0,2.10740970002371,206,"nam","RT"
"vitamin","3","Unn2/abstract07a.jpg",2,"left","left",1,1.17356590001145,206,"unn","RT"
"movie","3","Unn2/abstract06a.jpg",2,"right","right",1,2.38942550000502,206,"unn","RT"
