"current_ap","ap_key_test.keys","current_hp","block","intact","key_resp_2.keys","key_resp_2.corr","key_resp_2.rt","participant","nam_unn","rs_rt_n"
"shelter","None","UnnBuff2/abstractbuff02a.jpg",1,"left","left",1,1.0647309999913,250,"unn","RT"
"jury","2","UnnBuff2/abstractbuff01b.jpg",1,"right","right",1,1.04163479991257,250,"unn","RS"
"waltz","2","namBuff2/inanibuff03b.jpg",1,"left","right",0,0.688537999987602,250,"nam","RS"
"product","1","namBuff2/inanibuff01a.jpg",1,"right","left",0,0.96830189996399,250,"nam","RT"
"sports","2","namBuff2/inanibuff03c.jpg",1,"left","right",0,1.56145259994082,250,"nam","RS"
"drug","1","UnnBuff2/abstractbuff02.jpg",1,"left","left",1,0.98487629997544,250,"unn","RT"
"mile","2","namBuff2/inanibuff01c.jpg",1,"left","right",0,1.52102340012789,250,"nam","RS"
"inch","3","namBuff2/inanibuff01b.jpg",1,"left","left",1,1.29725299985148,250,"nam","RS"
"wind","2","namBuff2/inanibuff03a.jpg",1,"right","left",0,2.13738079997711,250,"nam","RT"
"trench","1","namBuff2/inanibuff01.jpg",1,"right","right",1,1.64142269990407,250,"nam","RT"
"writer","2","UnnBuff2/abstractbuff01.jpg",1,"left","right",0,0.954145299969241,250,"unn","RT"
"storage","2","UnnBuff2/abstractbuff02c.jpg",1,"right","right",1,1.26552579994313,250,"unn","RS"
"ledge","1","namBuff2/inanibuff03.jpg",1,"right","left",0,1.89654179988429,250,"nam","RT"
"frown","2","UnnBuff2/abstractbuff02b.jpg",1,"right","right",1,0.593840500107035,250,"unn","RS"
"avenue","1","UnnBuff2/abstractbuff01c.jpg",1,"right","left",0,1.40879320004024,250,"unn","RS"
"voter","1","UnnBuff2/abstractbuff01a.jpg",1,"left","right",0,1.56949279992841,250,"unn","RT"
"clan","2","Nam2/inanimate08a.jpg",2,"left","right",0,1.05154120014049,250,"nam","RT"
"vitamin","1","Unn2/abstract07a.jpg",2,"left","left",1,0.667722200043499,250,"unn","RT"
"movie","2","Unn2/abstract06a.jpg",2,"right","right",1,0.507537299999967,250,"unn","RT"
"agent","1","Unn2/abstract06b.jpg",2,"left","left",1,1.17142980010249,250,"unn","RS"
"perfume","2","Unn2/abstract07b.jpg",2,"right","right",1,1.35548920021392,250,"unn","RS"
"breeze","1","Nam2/inanimate08.jpg",2,"left","right",0,1.08365110005252,250,"nam","RT"
"rash","2","Unn2/abstract06.jpg",2,"right","left",0,0.875990699976683,250,"unn","RT"
"hostage","2","Nam2/inanimate08c.jpg",2,"right","right",1,1.04416960012168,250,"nam","RS"
"galaxy","2","Unn2/abstract07.jpg",2,"left","left",1,1.35601469990797,250,"unn","RT"
