"current_ap","ap_key_test.keys","current_hp","block","intact","key_resp_2.keys","key_resp_2.corr","key_resp_2.rt","participant","nam_unn","rs_rt_n"
"frown","1","UnnBuff2/abstractbuff02a.jpg",1,"left","right",0,1.36693070000001,262,"unn","RT"
"shelter","1","UnnBuff2/abstractbuff01b.jpg",1,"right","right",1,1.63826250000056,262,"unn","RS"
"avenue","1","namBuff2/inanibuff01b.jpg",1,"left","left",1,2.54912890000014,262,"nam","RS"
"jury","1","namBuff2/inanibuff03a.jpg",1,"right","right",1,3.42170840000108,262,"nam","RT"
"sports","1","namBuff2/inanibuff01c.jpg",1,"left","left",1,1.32498459999988,262,"nam","RS"
"storage","1","UnnBuff2/abstractbuff02.jpg",1,"left","left",1,3.38835780000045,262,"unn","RT"
"waltz","1","namBuff2/inanibuff03c.jpg",1,"left","left",1,0.99030589999893,262,"nam","RS"
"inch","1","namBuff2/inanibuff03b.jpg",1,"left","left",1,0.9397570000001,262,"nam","RS"
"wind","1","namBuff2/inanibuff01a.jpg",1,"right","left",0,3.10163710000052,262,"nam","RT"
"ledge","1","namBuff2/inanibuff03.jpg",1,"right","left",0,0.917953399999533,262,"nam","RT"
"mile","None","UnnBuff2/abstractbuff01.jpg",1,"left","left",1,2.02050819999931,262,"unn","RT"
"voter","1","UnnBuff2/abstractbuff02c.jpg",1,"right","right",1,2.15613160000066,262,"unn","RS"
"product","None","namBuff2/inanibuff01.jpg",1,"right","left",0,1.66742619999968,262,"nam","RT"
"drug","3","UnnBuff2/abstractbuff02b.jpg",1,"right","left",0,2.02969850000045,262,"unn","RS"
"trench","1","UnnBuff2/abstractbuff01c.jpg",1,"right","left",0,1.5537561000001,262,"unn","RS"
"writer","1","UnnBuff2/abstractbuff01a.jpg",1,"left","right",0,2.67595289999917,262,"unn","RT"
"clan","1","Nam2/inanimate08a.jpg",2,"left","right",0,1.62031250000109,262,"nam","RT"
"vitamin","1","Unn2/abstract07a.jpg",2,"left","left",1,1.05992200000037,262,"unn","RT"
"movie","1","Unn2/abstract06a.jpg",2,"right","left",0,1.48463160000028,262,"unn","RT"
"agent","1","Unn2/abstract06b.jpg",2,"left","left",1,0.876501300001109,262,"unn","RS"
"perfume","1","Unn2/abstract07b.jpg",2,"right","right",1,1.77249679999841,262,"unn","RS"
"breeze","1","Nam2/inanimate08.jpg",2,"left","right",0,0.578920500000095,262,"nam","RT"
"rash","1","Unn2/abstract06.jpg",2,"right","right",1,1.26068060000034,262,"unn","RT"
"hostage","1","Nam2/inanimate08c.jpg",2,"right","right",1,2.45942970000033,262,"nam","RS"
"galaxy","1","Unn2/abstract07.jpg",2,"left","left",1,2.33164379999835,262,"unn","RT"
"note","1","Nam2/inanimate06b.jpg",2,"left","left",1,2.61962750000021,262,"nam","RS"
"hippie","1","Nam2/inanimate06c.jpg",2,"left","right",0,1.41237829999955,262,"nam","RS"
"data","1","Nam2/inanimate08b.jpg",2,"right","left",0,1.85939639999924,262,"nam","RS"
"award","1","Nam2/inanimate06.jpg",2,"right","left",0,0.891227300000537,262,"nam","RT"
"client","1","Unn2/abstract06c.jpg",2,"left","left",1,1.30724720000035,262,"unn","RS"
"peer","1","Nam2/inanimate06a.jpg",2,"right","left",0,1.05816969999978,262,"nam","RT"
"racket","1","Unn2/abstract07c.jpg",2,"right","None",0,NA,262,"unn","RS"
"saint","1","Unn2/abstract09a.jpg",3,"right","right",1,1.7295968999988,262,"unn","RT"
"diploma","1","Unn2/abstract09.jpg",3,"right","left",0,1.73086230000081,262,"unn","RT"
"brow","1","Nam2/inanimate07b.jpg",3,"left","left",1,1.41187019999961,262,"nam","RS"
"jazz","None","Unn2/abstract09c.jpg",3,"left","left",1,1.1466419999997,262,"unn","RS"
"scholar","None","Nam2/inanimate01a.jpg",3,"left","left",1,2.13971739999943,262,"nam","RT"
"album","1","Nam2/inanimate07.jpg",3,"right","None",0,NA,262,"nam","RT"
"author","1","Nam2/inanimate01c.jpg",3,"right","left",0,1.13834929999939,262,"nam","RS"
"comma","1","Unn2/abstract05b.jpg",3,"right","right",1,0.834453999999823,262,"unn","RS"
"camp","1","Nam2/inanimate07a.jpg",3,"right","None",0,NA,262,"nam","RT"
"hall","None","Nam2/inanimate01.jpg",3,"left","left",1,2.12246899999991,262,"nam","RT"
"poet","1","Nam2/inanimate01b.jpg",3,"right","left",0,1.73141990000113,262,"nam","RS"
"symbol","1","Unn2/abstract05.jpg",3,"left","left",1,1.12991049999982,262,"unn","RT"
"cuisine","1","Unn2/abstract09b.jpg",3,"left","left",1,0.689969099999871,262,"unn","RS"
"kingdom","1","Nam2/inanimate07c.jpg",3,"left","left",1,0.849106400000892,262,"nam","RS"
"device","1","Unn2/abstract05c.jpg",3,"right","left",0,1.60989130000053,262,"unn","RS"
"team","1","Unn2/abstract05a.jpg",3,"left","left",1,3.44933339999989,262,"unn","RT"
"patient","1","Nam2/inanimate09c.jpg",4,"right","left",0,1.86418479999884,262,"nam","RS"
"flight","1","Nam2/inanimate05.jpg",4,"right","left",0,1.67943969999942,262,"nam","RT"
"word","1","Nam2/inanimate05c.jpg",4,"left","left",1,1.34434429999965,262,"nam","RS"
"lottery","1","Unn2/abstract08b.jpg",4,"right","left",0,1.39933209999981,262,"unn","RS"
"leader","1","Unn2/abstract08a.jpg",4,"left","left",1,2.03915919999963,262,"unn","RT"
"fighter","None","Nam2/inanimate09a.jpg",4,"left","left",1,2.75084849999985,262,"nam","RT"
"wrapper","None","Unn2/abstract02.jpg",4,"right","left",0,0.790535000000091,262,"unn","RT"
"reward","1","Unn2/abstract08c.jpg",4,"right","left",0,1.96605330000057,262,"unn","RS"
"holiday","1","Nam2/inanimate05a.jpg",4,"right","left",0,3.19750799999929,262,"nam","RT"
"novel","1","Unn2/abstract02b.jpg",4,"left","left",1,2.89507250000133,262,"unn","RS"
"aunt","1","Nam2/inanimate09b.jpg",4,"right","left",0,1.6304540000001,262,"nam","RS"
"beast","1","Nam2/inanimate05b.jpg",4,"left","right",0,0.661636799999542,262,"nam","RS"
"nature","1","Unn2/abstract02c.jpg",4,"left","right",0,2.70402900000045,262,"unn","RS"
"waist","1","Nam2/inanimate09.jpg",4,"left","left",1,2.78248329999951,262,"nam","RT"
"teacher","1","Unn2/abstract08.jpg",4,"left","left",1,0.92427300000054,262,"unn","RT"
"class","None","Unn2/abstract02a.jpg",4,"right","left",0,1.4629541000013,262,"unn","RT"
"lyrics","1","Unn2/abstract01.jpg",5,"right","left",0,1.66557429999921,262,"unn","RT"
"event","1","Unn2/abstract01c.jpg",5,"left","left",1,2.60907679999946,262,"unn","RS"
"dresser","1","Unn2/abstract01a.jpg",5,"right","left",0,1.70424260000073,262,"unn","RT"
"thief","1","Unn2/abstract10.jpg",5,"left","right",0,1.36009449999983,262,"unn","RT"
"manager","1","Unn2/abstract10a.jpg",5,"left","left",1,2.16772490000039,262,"unn","RT"
"poetry","1","Nam2/inanimate02.jpg",5,"left","left",1,0.943052299999181,262,"nam","RT"
"vacuum","1","Nam2/inanimate04.jpg",5,"right","left",0,2.29446740000094,262,"nam","RT"
"advisor","1","Nam2/inanimate04a.jpg",5,"right","left",0,2.04734250000001,262,"nam","RT"
"nucleus","1","Unn2/abstract10c.jpg",5,"right","right",1,2.60059730000103,262,"unn","RS"
"squash","1","Unn2/abstract01b.jpg",5,"left","left",1,3.32665590000033,262,"unn","RS"
"injury","1","Nam2/inanimate02a.jpg",5,"left","left",1,0.943594099999245,262,"nam","RT"
"lane","1","Nam2/inanimate02b.jpg",5,"right","left",0,2.39085739999973,262,"nam","RS"
"message","1","Nam2/inanimate02c.jpg",5,"right","left",0,0.734872799999721,262,"nam","RS"
"genes","1","Unn2/abstract10b.jpg",5,"right","left",0,2.03051360000063,262,"unn","RS"
"yeast","1","Nam2/inanimate04c.jpg",5,"left","right",0,1.52611350000006,262,"nam","RS"
"tourist","1","Nam2/inanimate04b.jpg",5,"left","right",0,2.49473070000022,262,"nam","RS"
