current_ap,ap_key_test.keys,current_hp,block,intact,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,participant,nam_unn,rs_rt_n
UnnBuff2/abstractbuff01b_ap.jpg,2,UnnBuff2/abstractbuff01b_hp.jpg,1,right,right,1,0.8828327,154,unn,RT
namBuff2/inanibuff01c_ap.jpg,2,namBuff2/inanibuff01b_hp.jpg,1,left,left,1,0.7468295,154,nam,RT
namBuff2/inanibuff01_ap.jpg,2,namBuff2/inanibuff01_hp.jpg,1,right,right,1,0.5951694,154,nam,RS
namBuff2/inanibuff04b_ap.jpg,2,namBuff2/inanibuff04b_hp.jpg,1,right,right,1,0.5877676,154,nam,RT
namBuff2/inanibuff04a_ap.jpg,1,namBuff2/inanibuff04_hp.jpg,1,left,left,1,0.8201075,154,nam,RS
UnnBuff2/abstractbuff01a_ap.jpg,2,UnnBuff2/abstractbuff01_hp.jpg,1,left,left,1,1.6495397,154,unn,RS
namBuff2/inanibuff01d_ap.jpg,2,namBuff2/inanibuff01d_hp.jpg,1,right,left,0,1.1775252,154,nam,N
UnnBuff2/abstractbuff01d_ap.jpg,2,UnnBuff2/abstractbuff01e_hp.jpg,1,left,right,0,1.0751484,154,unn,N
namBuff2/inanibuff01b_ap.jpg,2,namBuff2/inanibuff01c_hp.jpg,1,left,left,1,0.7376849,154,nam,RT
namBuff2/inanibuff04c_ap.jpg,3,namBuff2/inanibuff04c_hp.jpg,1,right,right,1,0.7946534,154,nam,RT
namBuff2/inanibuff04_ap.jpg,3,namBuff2/inanibuff04a_hp.jpg,1,left,left,1,0.6101481,154,nam,RS
UnnBuff2/abstractbuff01c_ap.jpg,2,UnnBuff2/abstractbuff01c_hp.jpg,1,right,right,1,0.8816728,154,unn,RT
UnnBuff2/abstractbuff04_ap.jpg,2,UnnBuff2/abstractbuff04_hp.jpg,1,right,right,1,1.4249256,154,unn,RS
namBuff2/inanibuff01a_ap.jpg,2,namBuff2/inanibuff01a_hp.jpg,1,right,left,0,1.531266,154,nam,RS
UnnBuff2/abstractbuff04d_ap.jpg,2,UnnBuff2/abstractbuff04d_hp.jpg,1,right,right,1,0.8819433,154,unn,N
UnnBuff2/abstractbuff04b_ap.jpg,3,UnnBuff2/abstractbuff04c_hp.jpg,1,left,left,1,0.7386263,154,unn,RT
namBuff2/inanibuff04e_ap.jpg,2,namBuff2/inanibuff04d_hp.jpg,1,left,left,1,0.9457508,154,nam,N
UnnBuff2/abstractbuff04e_ap.jpg,2,UnnBuff2/abstractbuff04e_hp.jpg,1,right,right,1,2.5062051,154,unn,N
namBuff2/inanibuff04d_ap.jpg,2,namBuff2/inanibuff04e_hp.jpg,1,left,left,1,0.8977284,154,nam,N
UnnBuff2/abstractbuff04a_ap.jpg,2,UnnBuff2/abstractbuff04a_hp.jpg,1,right,right,1,0.8098339,154,unn,RS
UnnBuff2/abstractbuff01e_ap.jpg,2,UnnBuff2/abstractbuff01d_hp.jpg,1,left,right,0,1.2564494,154,unn,N
UnnBuff2/abstractbuff01_ap.jpg,2,UnnBuff2/abstractbuff01a_hp.jpg,1,left,left,1,1.3454532,154,unn,RS
namBuff2/inanibuff01e_ap.jpg,2,namBuff2/inanibuff01e_hp.jpg,1,right,right,1,1.3681031,154,nam,N
UnnBuff2/abstractbuff04c_ap.jpg,2,UnnBuff2/abstractbuff04b_hp.jpg,1,left,left,1,0.7854779,154,unn,RT
Nam2/inanimate08a_ap.jpg,3,Nam2/inanimate08a_hp.jpg,2,right,right,1,0.6084417,154,nam,RS
Nam2/inanimate03c_ap.jpg,2,Nam2/inanimate03c_hp.jpg,2,right,right,1,1.7621451,154,nam,RT
Nam2/inanimate08d_ap.jpg,2,Nam2/inanimate08d_hp.jpg,2,right,right,1,0.6185143,154,nam,N
Unn2/abstract07b_ap.jpg,2,Unn2/abstract07c_hp.jpg,2,left,left,1,0.9930342,154,unn,RT
Nam2/inanimate03e_ap.jpg,2,Nam2/inanimate03d_hp.jpg,2,left,left,1,1.697018,154,nam,N
Nam2/inanimate08c_ap.jpg,3,Nam2/inanimate08b_hp.jpg,2,left,left,1,0.7295199,154,nam,RT
Unn2/abstract03b_ap.jpg,2,Unn2/abstract03b_hp.jpg,2,right,right,1,0.7703318,154,unn,RT
Unn2/abstract07c_ap.jpg,2,Unn2/abstract07b_hp.jpg,2,left,left,1,0.729355,154,unn,RT
Nam2/inanimate08_ap.jpg,1,Nam2/inanimate08_hp.jpg,2,right,right,1,1.2411287,154,nam,RS
Nam2/inanimate03b_ap.jpg,2,Nam2/inanimate03b_hp.jpg,2,right,left,0,1.0064714,154,nam,RT
Nam2/inanimate03_ap.jpg,3,Nam2/inanimate03a_hp.jpg,2,left,left,1,1.2892167,154,nam,RS
Unn2/abstract03d_ap.jpg,1,Unn2/abstract03e_hp.jpg,2,left,right,0,1.1523251,154,unn,N
Nam2/inanimate08e_ap.jpg,2,Nam2/inanimate08e_hp.jpg,2,right,right,1,0.5125463,154,nam,N
Unn2/abstract07_ap.jpg,2,Unn2/abstract07_hp.jpg,2,right,right,1,0.8746777,154,unn,RS
Unn2/abstract07e_ap.jpg,1,Unn2/abstract07e_hp.jpg,2,right,right,1,1.0484557,154,unn,N
Unn2/abstract07a_ap.jpg,1,Unn2/abstract07a_hp.jpg,2,right,right,1,0.5858873,154,unn,RS
Nam2/inanimate03d_ap.jpg,1,Nam2/inanimate03e_hp.jpg,2,left,right,0,1.2080754,154,nam,N
Unn2/abstract03e_ap.jpg,1,Unn2/abstract03d_hp.jpg,2,left,left,1,1.1197894,154,unn,N
Unn2/abstract07d_ap.jpg,1,Unn2/abstract07d_hp.jpg,2,right,right,1,0.8248991,154,unn,N
Unn2/abstract03a_ap.jpg,2,Unn2/abstract03_hp.jpg,2,left,left,1,0.8084217,154,unn,RS
Unn2/abstract03c_ap.jpg,2,Unn2/abstract03c_hp.jpg,2,right,right,1,0.7439957,154,unn,RT
Nam2/inanimate03a_ap.jpg,3,Nam2/inanimate03_hp.jpg,2,left,left,1,1.0716649,154,nam,RS
Unn2/abstract03_ap.jpg,2,Unn2/abstract03a_hp.jpg,2,left,left,1,0.6090428,154,unn,RS
Nam2/inanimate08b_ap.jpg,3,Nam2/inanimate08c_hp.jpg,2,left,left,1,0.4636902,154,nam,RT
Unn2/abstract04a_ap.jpg,2,Unn2/abstract04a_hp.jpg,3,right,right,1,1.2114032,154,unn,RS
Unn2/abstract04d_ap.jpg,3,Unn2/abstract04d_hp.jpg,3,right,right,1,0.627168,154,unn,N
Unn2/abstract04e_ap.jpg,3,Unn2/abstract04e_hp.jpg,3,right,right,1,0.48263,154,unn,N
Nam2/inanimate02c_ap.jpg,3,Nam2/inanimate02b_hp.jpg,3,left,left,1,0.5394963,154,nam,RT
Nam2/inanimate02e_ap.jpg,2,Nam2/inanimate02e_hp.jpg,3,right,right,1,0.7073137,154,nam,N
Unn2/abstract04_ap.jpg,1,Unn2/abstract04_hp.jpg,3,right,right,1,0.8028272,154,unn,RS
Nam2/inanimate01a_ap.jpg,2,Nam2/inanimate01_hp.jpg,3,left,right,0,0.7385558,154,nam,RS
Nam2/inanimate01c_ap.jpg,2,Nam2/inanimate01c_hp.jpg,3,right,right,1,1.8903973,154,nam,RT
Nam2/inanimate02_ap.jpg,2,Nam2/inanimate02_hp.jpg,3,right,right,1,1.002308,154,nam,RS
Unn2/abstract02b_ap.jpg,2,Unn2/abstract02b_hp.jpg,3,right,right,1,2.0676073,154,unn,RT
Nam2/inanimate02a_ap.jpg,2,Nam2/inanimate02a_hp.jpg,3,right,right,1,0.6902705,154,nam,RS
Unn2/abstract02d_ap.jpg,2,Unn2/abstract02e_hp.jpg,3,left,right,0,1.1301398,154,unn,N
Unn2/abstract04c_ap.jpg,2,Unn2/abstract04b_hp.jpg,3,left,left,1,0.6818782,154,unn,RT
Unn2/abstract02e_ap.jpg,1,Unn2/abstract02d_hp.jpg,3,left,right,0,0.7781383,154,unn,N
Nam2/inanimate02b_ap.jpg,2,Nam2/inanimate02c_hp.jpg,3,left,left,1,0.5956481,154,nam,RT
Nam2/inanimate01b_ap.jpg,2,Nam2/inanimate01b_hp.jpg,3,right,right,1,0.9215233,154,nam,RT
Nam2/inanimate02d_ap.jpg,2,Nam2/inanimate02d_hp.jpg,3,right,right,1,0.569177,154,nam,N
Unn2/abstract02a_ap.jpg,1,Unn2/abstract02_hp.jpg,3,left,right,0,0.7065798,154,unn,RS
Nam2/inanimate01_ap.jpg,2,Nam2/inanimate01a_hp.jpg,3,left,right,0,2.8809025,154,nam,RS
Unn2/abstract04b_ap.jpg,2,Unn2/abstract04c_hp.jpg,3,left,left,1,0.6429209,154,unn,RT
Unn2/abstract02c_ap.jpg,1,Unn2/abstract02c_hp.jpg,3,right,right,1,1.5371873,154,unn,RT
Unn2/abstract02_ap.jpg,2,Unn2/abstract02a_hp.jpg,3,left,left,1,0.9299984,154,unn,RS
Nam2/inanimate01d_ap.jpg,1,Nam2/inanimate01e_hp.jpg,3,left,right,0,0.7766466,154,nam,N
Nam2/inanimate01e_ap.jpg,2,Nam2/inanimate01d_hp.jpg,3,left,left,1,0.704863,154,nam,N
Nam2/inanimate06b_ap.jpg,3,Nam2/inanimate06b_hp.jpg,4,right,right,1,0.6722575,154,nam,RT
Unn2/abstract06a_ap.jpg,2,Unn2/abstract06a_hp.jpg,4,right,right,1,0.7356144,154,unn,RS
Unn2/abstract06c_ap.jpg,2,Unn2/abstract06b_hp.jpg,4,left,left,1,0.6404374,154,unn,RT
Unn2/abstract08e_ap.jpg,1,Unn2/abstract08d_hp.jpg,4,left,right,0,1.0642969,154,unn,N
Nam2/inanimate07b_ap.jpg,2,Nam2/inanimate07c_hp.jpg,4,left,left,1,0.7268246,154,nam,RT
Nam2/inanimate06c_ap.jpg,3,Nam2/inanimate06c_hp.jpg,4,right,right,1,1.0948,154,nam,RT
Nam2/inanimate06d_ap.jpg,2,Nam2/inanimate06e_hp.jpg,4,left,left,1,1.2793953,154,nam,N
Nam2/inanimate07_ap.jpg,2,Nam2/inanimate07_hp.jpg,4,right,right,1,0.5428839,154,nam,RS
Unn2/abstract08a_ap.jpg,1,Unn2/abstract08_hp.jpg,4,left,right,0,1.7423039,154,unn,RS
Nam2/inanimate06a_ap.jpg,2,Nam2/inanimate06_hp.jpg,4,left,left,1,1.2470969,154,nam,RS
Unn2/abstract06d_ap.jpg,2,Unn2/abstract06d_hp.jpg,4,right,right,1,0.6872945,154,unn,N
Nam2/inanimate07a_ap.jpg,2,Nam2/inanimate07a_hp.jpg,4,right,right,1,0.6067253,154,nam,RS
Nam2/inanimate07d_ap.jpg,2,Nam2/inanimate07d_hp.jpg,4,right,right,1,1.4462811,154,nam,N
Unn2/abstract06_ap.jpg,2,Unn2/abstract06_hp.jpg,4,right,right,1,0.6065025,154,unn,RS
Nam2/inanimate06e_ap.jpg,2,Nam2/inanimate06d_hp.jpg,4,left,left,1,0.6940069,154,nam,N
Unn2/abstract08d_ap.jpg,2,Unn2/abstract08e_hp.jpg,4,left,left,1,0.8546579,154,unn,N
Unn2/abstract06e_ap.jpg,1,Unn2/abstract06e_hp.jpg,4,right,right,1,0.5830146,154,unn,N
Unn2/abstract06b_ap.jpg,2,Unn2/abstract06c_hp.jpg,4,left,left,1,0.5979707,154,unn,RT
Unn2/abstract08c_ap.jpg,3,Unn2/abstract08c_hp.jpg,4,right,right,1,0.6781173,154,unn,RT
Nam2/inanimate06_ap.jpg,2,Nam2/inanimate06a_hp.jpg,4,left,left,1,0.5825374,154,nam,RS
Unn2/abstract08_ap.jpg,2,Unn2/abstract08a_hp.jpg,4,left,left,1,0.7670132,154,unn,RS
Nam2/inanimate07e_ap.jpg,2,Nam2/inanimate07e_hp.jpg,4,right,right,1,0.5342109,154,nam,N
Nam2/inanimate07c_ap.jpg,2,Nam2/inanimate07b_hp.jpg,4,left,left,1,1.4374033,154,nam,RT
Unn2/abstract08b_ap.jpg,2,Unn2/abstract08b_hp.jpg,4,right,right,1,0.5891598,154,unn,RT
Nam2/inanimate05b_ap.jpg,2,Nam2/inanimate05c_hp.jpg,5,left,left,1,0.7270671,154,nam,RT
Unn2/abstract05_ap.jpg,3,Unn2/abstract05_hp.jpg,5,right,right,1,0.4793222,154,unn,RS
Nam2/inanimate05a_ap.jpg,2,Nam2/inanimate05a_hp.jpg,5,right,right,1,0.5210914,154,nam,RS
Unn2/abstract01_ap.jpg,1,Unn2/abstract01a_hp.jpg,5,left,left,1,0.8473651,154,unn,RS
Unn2/abstract01b_ap.jpg,1,Unn2/abstract01b_hp.jpg,5,right,right,1,0.8943711,154,unn,RT
Nam2/inanimate10a_ap.jpg,2,Nam2/inanimate10_hp.jpg,5,left,left,1,0.6787859,154,nam,RS
Unn2/abstract05d_ap.jpg,3,Unn2/abstract05d_hp.jpg,5,right,right,1,0.4629434,154,unn,N
Nam2/inanimate05d_ap.jpg,2,Nam2/inanimate05d_hp.jpg,5,right,right,1,0.6220372,154,nam,N
Unn2/abstract01c_ap.jpg,3,Unn2/abstract01c_hp.jpg,5,right,right,1,0.5341443,154,unn,RT
Nam2/inanimate05_ap.jpg,2,Nam2/inanimate05_hp.jpg,5,right,right,1,0.4231927,154,nam,RS
Unn2/abstract05c_ap.jpg,3,Unn2/abstract05b_hp.jpg,5,left,left,1,0.9580991,154,unn,RT
Unn2/abstract01d_ap.jpg,2,Unn2/abstract01e_hp.jpg,5,left,right,0,1.0867197,154,unn,N
Nam2/inanimate05e_ap.jpg,1,Nam2/inanimate05e_hp.jpg,5,right,right,1,0.6948271,154,nam,N
Nam2/inanimate10d_ap.jpg,2,Nam2/inanimate10e_hp.jpg,5,left,right,0,0.6784833,154,nam,N
Unn2/abstract05b_ap.jpg,3,Unn2/abstract05c_hp.jpg,5,left,left,1,0.8620687,154,unn,RT
Nam2/inanimate10c_ap.jpg,3,Nam2/inanimate10c_hp.jpg,5,right,right,1,0.6778539,154,nam,RT
Unn2/abstract01e_ap.jpg,3,Unn2/abstract01d_hp.jpg,5,left,left,1,0.6699161,154,unn,N
Unn2/abstract05e_ap.jpg,2,Unn2/abstract05e_hp.jpg,5,right,right,1,0.742806,154,unn,N
Unn2/abstract01a_ap.jpg,1,Unn2/abstract01_hp.jpg,5,left,left,1,0.8214901,154,unn,RS
Nam2/inanimate10_ap.jpg,2,Nam2/inanimate10a_hp.jpg,5,left,left,1,0.7100367,154,nam,RS
Nam2/inanimate10e_ap.jpg,1,Nam2/inanimate10d_hp.jpg,5,left,left,1,2.5030067,154,nam,N
Nam2/inanimate05c_ap.jpg,2,Nam2/inanimate05b_hp.jpg,5,left,left,1,1.2532809,154,nam,RT
Nam2/inanimate10b_ap.jpg,3,Nam2/inanimate10b_hp.jpg,5,right,right,1,0.9336055,154,nam,RT
Unn2/abstract05a_ap.jpg,3,Unn2/abstract05a_hp.jpg,5,right,right,1,1.5008225,154,unn,RS
