"current_ap","ap_key_test.keys","current_hp","block","intact","key_resp_2.keys","key_resp_2.corr","key_resp_2.rt","participant","nam_unn","rs_rt_n"
"voter",1,"UnnBuff2/abstractbuff01a.jpg",1,"left","left",1,1.90771100006532,226,"unn","RT"
"sports",2,"UnnBuff2/abstractbuff02b.jpg",1,"right","right",1,1.42913970001973,226,"unn","RS"
"inch",2,"namBuff2/inanibuff03b.jpg",1,"left","right",0,2.06775729998481,226,"nam","RS"
"shelter",2,"namBuff2/inanibuff01a.jpg",1,"right","left",0,0.987918399972841,226,"nam","RT"
"product",1,"namBuff2/inanibuff03c.jpg",1,"left","left",1,1.124754199991,226,"nam","RS"
"wind",1,"UnnBuff2/abstractbuff01.jpg",1,"left","left",1,1.75649019994307,226,"unn","RT"
"drug",1,"namBuff2/inanibuff01c.jpg",1,"left","left",1,1.57999539992306,226,"nam","RS"
"jury",3,"namBuff2/inanibuff01b.jpg",1,"left","left",1,0.940572899999097,226,"nam","RS"
"waltz",1,"namBuff2/inanibuff03a.jpg",1,"right","left",0,1.37178229994606,226,"nam","RT"
"ledge",2,"namBuff2/inanibuff01.jpg",1,"right","right",1,1.62789260002319,226,"nam","RT"
"avenue",3,"UnnBuff2/abstractbuff02.jpg",1,"left","right",0,0.675975400023162,226,"unn","RT"
"writer",1,"UnnBuff2/abstractbuff01c.jpg",1,"right","right",1,2.01096860005055,226,"unn","RS"
"trench",1,"namBuff2/inanibuff03.jpg",1,"right","left",0,0.795982500072569,226,"nam","RT"
"storage",1,"UnnBuff2/abstractbuff01b.jpg",1,"right","right",1,1.50089030002709,226,"unn","RS"
"frown",1,"UnnBuff2/abstractbuff02c.jpg",1,"right","right",1,2.59642620000523,226,"unn","RS"
"mile",1,"UnnBuff2/abstractbuff02a.jpg",1,"left","left",1,1.50797040003818,226,"unn","RT"
"clan",2,"Nam2/inanimate08a.jpg",2,"left","left",1,2.00143720000051,226,"nam","RT"
"vitamin",2,"Unn2/abstract07a.jpg",2,"left","left",1,0.907007800065912,226,"unn","RT"
"movie",1,"Unn2/abstract06a.jpg",2,"right","right",1,1.30654670007061,226,"unn","RT"
"agent",2,"Unn2/abstract06b.jpg",2,"left","right",0,1.66758990008384,226,"unn","RS"
"perfume",3,"Unn2/abstract07b.jpg",2,"right","right",1,0.763213400030509,226,"unn","RS"
"breeze",1,"Nam2/inanimate08.jpg",2,"left","left",1,1.69814280001447,226,"nam","RT"
"rash",2,"Unn2/abstract06.jpg",2,"right","left",0,2.93827049992979,226,"unn","RT"
"hostage",3,"Nam2/inanimate08c.jpg",2,"right","right",1,0.698209399939515,226,"nam","RS"
"galaxy",3,"Unn2/abstract07.jpg",2,"left","left",1,0.77928520005662,226,"unn","RT"
"note",1,"Nam2/inanimate06b.jpg",2,"left","left",1,1.51374139997642,226,"nam","RS"
"hippie",3,"Nam2/inanimate06c.jpg",2,"left","right",0,0.739016700070351,226,"nam","RS"
"data",1,"Nam2/inanimate08b.jpg",2,"right","right",1,0.729077499941923,226,"nam","RS"
"award",1,"Nam2/inanimate06.jpg",2,"right","left",0,2.08240129996557,226,"nam","RT"
"client",1,"Unn2/abstract06c.jpg",2,"left","left",1,2.49080749996938,226,"unn","RS"
"peer",1,"Nam2/inanimate06a.jpg",2,"right","right",1,2.68967270001303,226,"nam","RT"
"racket",3,"Unn2/abstract07c.jpg",2,"right","right",1,1.0102448000107,226,"unn","RS"
"saint",2,"Unn2/abstract09a.jpg",3,"right","right",1,1.03815689997282,226,"unn","RT"
"diploma",2,"Unn2/abstract09.jpg",3,"right","left",0,2.67817169998307,226,"unn","RT"
"brow",2,"Nam2/inanimate07b.jpg",3,"left","left",1,1.06991340010427,226,"nam","RS"
