"current_ap","ap_key_test.keys","current_hp","block","intact","key_resp_2.keys","key_resp_2.corr","key_resp_2.rt","participant","nam_unn","rs_rt_n"
"drug","None","UnnBuff2/abstractbuff02a.jpg",1,"left","right",0,2.26391199976206,245,"unn","RS"
"ledge","2","UnnBuff2/abstractbuff01b.jpg",1,"right","right",1,1.26562630012631,245,"unn","RT"
"sports","3","namBuff2/inanibuff01b.jpg",1,"left","right",0,1.17862290050834,245,"nam","RT"
"trench","2","namBuff2/inanibuff03a.jpg",1,"right","right",1,1.2814627001062,245,"nam","RS"
"inch","3","namBuff2/inanibuff01c.jpg",1,"left","right",0,0.74456650018692,245,"nam","RT"
"jury","2","UnnBuff2/abstractbuff02.jpg",1,"left","right",0,1.12740919925272,245,"unn","RS"
"wind","2","namBuff2/inanibuff03c.jpg",1,"left","right",0,1.56790280062705,245,"nam","RT"
"shelter","3","namBuff2/inanibuff03b.jpg",1,"left","right",0,1.14199499972165,245,"nam","RT"
"writer","3","namBuff2/inanibuff01a.jpg",1,"right","right",1,0.927697899751365,245,"nam","RS"
"voter","2","namBuff2/inanibuff03.jpg",1,"right","left",0,0.936014500446618,245,"nam","RS"
"frown","1","UnnBuff2/abstractbuff01.jpg",1,"left","right",0,1.96713449992239,245,"unn","RS"
"product","1","UnnBuff2/abstractbuff02c.jpg",1,"right","left",0,2.2958650002256,245,"unn","RT"
"storage","3","namBuff2/inanibuff01.jpg",1,"right","right",1,0.655309800058603,245,"nam","RS"
"mile","3","UnnBuff2/abstractbuff02b.jpg",1,"right","right",1,0.615599100477993,245,"unn","RT"
"waltz","2","UnnBuff2/abstractbuff01c.jpg",1,"right","right",1,0.997615199536085,245,"unn","RT"
"avenue","1","UnnBuff2/abstractbuff01a.jpg",1,"left","left",1,0.831207999959588,245,"unn","RS"
"perfume","2","Nam2/inanimate08a.jpg",2,"left","None",0,NA,245,"nam","RS"
"class","2","Unn2/abstract07a.jpg",2,"left","right",0,1.09776460006833,245,"unn","RS"
"vacuum","3","Unn2/abstract06a.jpg",2,"right","right",1,2.03439920023084,245,"unn","RS"
"camp","2","Unn2/abstract06b.jpg",2,"left","left",1,1.04144589975476,245,"unn","RT"
"peer","2","Unn2/abstract07b.jpg",2,"right","right",1,1.41835079994053,245,"unn","RT"
"squash","3","Nam2/inanimate08.jpg",2,"left","left",1,1.26593200024217,245,"nam","RS"
"dresser","2","Unn2/abstract06.jpg",2,"right","right",1,1.74557340051979,245,"unn","RS"
"hippie","3","Nam2/inanimate08c.jpg",2,"right","right",1,1.24154340010136,245,"nam","RT"
"club","2","Unn2/abstract07.jpg",2,"left","right",0,1.57708130031824,245,"unn","RS"
"brow","3","Nam2/inanimate06b.jpg",2,"left","right",0,0.736370900645852,245,"nam","RT"
"fighter","1","Nam2/inanimate06c.jpg",2,"left","right",0,2.17733880039304,245,"nam","RT"
"estate","2","Nam2/inanimate08b.jpg",2,"right","left",0,2.28807710018009,245,"nam","RT"
"leader","None","Nam2/inanimate06.jpg",2,"right","right",1,2.04774039983749,245,"nam","RS"
"racket","1","Unn2/abstract06c.jpg",2,"left","right",0,1.12887080013752,245,"unn","RT"
"lane","3","Nam2/inanimate06a.jpg",2,"right","left",0,2.00052540004253,245,"nam","RS"
"genes","2","Unn2/abstract07c.jpg",2,"right","right",1,0.983236300759018,245,"unn","RT"
"teacher","2","Unn2/abstract09a.jpg",3,"right","None",0,NA,245,"unn","RS"
"breeze","2","Unn2/abstract09.jpg",3,"right","None",0,NA,245,"unn","RS"
"hostage","1","Nam2/inanimate07b.jpg",3,"left","right",0,1.87838979996741,245,"nam","RT"
"beast","3","Unn2/abstract09c.jpg",3,"left","right",0,1.20671749953181,245,"unn","RT"
"payment","1","Nam2/inanimate01a.jpg",3,"left","right",0,1.16737439949065,245,"nam","RS"
"injury","1","Nam2/inanimate07.jpg",3,"right","right",1,1.40737479925156,245,"nam","RS"
"poetry","2","Nam2/inanimate01c.jpg",3,"right","right",1,1.58139329962432,245,"nam","RT"
"honey","2","Unn2/abstract05b.jpg",3,"right","right",1,0.85425359942019,245,"unn","RT"
"agent","2","Nam2/inanimate07a.jpg",3,"right","left",0,1.67844360042363,245,"nam","RS"
"saint","3","Nam2/inanimate01.jpg",3,"left","left",1,0.908906600438058,245,"nam","RS"
"resort","3","Nam2/inanimate01b.jpg",3,"right","right",1,0.662863099947572,245,"nam","RT"
"movie","2","Unn2/abstract05.jpg",3,"left","right",0,1.86967930011451,245,"unn","RS"
"data","2","Unn2/abstract09b.jpg",3,"left","left",1,1.67617770005018,245,"unn","RT"
"case","2","Nam2/inanimate07c.jpg",3,"left","left",1,1.88475179951638,245,"nam","RT"
"holiday","3","Unn2/abstract05c.jpg",3,"right","right",1,0.581162099726498,245,"unn","RT"
"binder","2","Unn2/abstract05a.jpg",3,"left","right",0,1.19650819990784,245,"unn","RS"
"aunt","3","Nam2/inanimate09c.jpg",4,"right","right",1,0.428057400509715,245,"nam","RT"
"award","3","Nam2/inanimate05.jpg",4,"right","left",0,1.77164090052247,245,"nam","RS"
"actor","2","Nam2/inanimate05c.jpg",4,"left","left",1,1.96349850017577,245,"nam","RT"
"message","2","Unn2/abstract08b.jpg",4,"right","right",1,0.963038899935782,245,"unn","RT"
"nature","3","Unn2/abstract08a.jpg",4,"left","left",1,1.02684649918228,245,"unn","RS"
"object","3","Nam2/inanimate09a.jpg",4,"left","right",0,1.69910020008683,245,"nam","RS"
"diploma","1","Unn2/abstract02.jpg",4,"right","left",0,2.49755569919944,245,"unn","RS"
"alien","1","Unn2/abstract08c.jpg",4,"right","right",1,1.50393189955503,245,"unn","RT"
"poet","1","Nam2/inanimate05a.jpg",4,"right","right",1,1.9290987001732,245,"nam","RS"
"gift","2","Unn2/abstract02b.jpg",4,"left","left",1,2.39504699967802,245,"unn","RT"
"thief","3","Nam2/inanimate09b.jpg",4,"right","right",1,0.666517999954522,245,"nam","RT"
"hall","1","Nam2/inanimate05b.jpg",4,"left","right",0,0.857680300250649,245,"nam","RT"
"nucleus","3","Unn2/abstract02c.jpg",4,"left","left",1,2.54591589979827,245,"unn","RT"
"vitamin","3","Nam2/inanimate09.jpg",4,"left","left",1,2.36151230055839,245,"nam","RS"
"manager","3","Unn2/abstract08.jpg",4,"left","left",1,1.33568920008838,245,"unn","RS"
"lottery","3","Unn2/abstract02a.jpg",4,"right","right",1,1.34540859982371,245,"unn","RS"
"flight","1","Unn2/abstract01.jpg",5,"right","left",0,1.94930069986731,245,"unn","RS"
"album","2","Unn2/abstract01c.jpg",5,"left","right",0,1.19065580051392,245,"unn","RT"
"spouse","3","Unn2/abstract01a.jpg",5,"right","right",1,1.10949390009046,245,"unn","RS"
"biology","3","Unn2/abstract10.jpg",5,"left","left",1,1.85256639961153,245,"unn","RS"
"jazz","3","Unn2/abstract10a.jpg",5,"left","left",1,1.10137789975852,245,"unn","RS"
"scholar","3","Nam2/inanimate02.jpg",5,"left","left",1,1.74017999973148,245,"nam","RS"
"note","2","Nam2/inanimate04.jpg",5,"right","right",1,1.41847859974951,245,"nam","RS"
"rash","3","Nam2/inanimate04a.jpg",5,"right","right",1,0.860587200149894,245,"nam","RS"
"client","3","Unn2/abstract10c.jpg",5,"right","right",1,1.81221040058881,245,"unn","RT"
"event","2","Unn2/abstract01b.jpg",5,"left","left",1,1.67743869964033,245,"unn","RT"
"yeast","2","Nam2/inanimate02a.jpg",5,"left","left",1,2.11553099937737,245,"nam","RS"
"novel","3","Nam2/inanimate02b.jpg",5,"right","right",1,0.64359650015831,245,"nam","RT"
"kingdom","3","Nam2/inanimate02c.jpg",5,"right","right",1,0.778931099921465,245,"nam","RT"
"aspirin","2","Unn2/abstract10b.jpg",5,"right","right",1,0.658831199631095,245,"unn","RT"
"word","1","Nam2/inanimate04c.jpg",5,"left","left",1,1.4515086999163,245,"nam","RT"
"comma","1","Nam2/inanimate04b.jpg",5,"left","right",0,0.897918299771845,245,"nam","RT"
