"current_ap","ap_key_test.keys","current_hp","block","intact","key_resp_2.keys","key_resp_2.corr","key_resp_2.rt","participant","nam_unn","rs_rt_n"
"shelter","None","UnnBuff2/abstractbuff02a.jpg",1,"left","left",1,0.950652900000023,236,"unn","RT"
"wind","3","UnnBuff2/abstractbuff01b.jpg",1,"right","right",1,1.66951560000007,236,"unn","RS"
"trench","1","namBuff2/inanibuff01b.jpg",1,"left","left",1,1.10168720000001,236,"nam","RS"
"storage","2","namBuff2/inanibuff03a.jpg",1,"right","left",0,0.885988900000029,236,"nam","RT"
"frown","2","namBuff2/inanibuff01c.jpg",1,"left","left",1,1.60707279999997,236,"nam","RS"
"inch","3","UnnBuff2/abstractbuff02.jpg",1,"left","left",1,0.749233300000014,236,"unn","RT"
"writer","2","namBuff2/inanibuff03c.jpg",1,"left","left",1,2.09304670000029,236,"nam","RS"
"waltz","3","namBuff2/inanibuff03b.jpg",1,"left","right",0,2.18141409999998,236,"nam","RS"
"jury","2","namBuff2/inanibuff01a.jpg",1,"right","right",1,0.98089710000022,236,"nam","RT"
"drug","1","namBuff2/inanibuff03.jpg",1,"right","right",1,1.66208630000028,236,"nam","RT"
"mile","2","UnnBuff2/abstractbuff01.jpg",1,"left","left",1,0.701228800000081,236,"unn","RT"
"voter","1","UnnBuff2/abstractbuff02c.jpg",1,"right","right",1,2.18267289999994,236,"unn","RS"
"product","2","namBuff2/inanibuff01.jpg",1,"right","right",1,1.10030259999985,236,"nam","RT"
"avenue","3","UnnBuff2/abstractbuff02b.jpg",1,"right","right",1,0.741279800000029,236,"unn","RS"
"ledge","2","UnnBuff2/abstractbuff01c.jpg",1,"right","right",1,1.45118890000003,236,"unn","RS"
"sports","2","UnnBuff2/abstractbuff01a.jpg",1,"left","left",1,0.836291999999958,236,"unn","RT"
"clan","2","Nam2/inanimate08a.jpg",2,"left","left",1,0.723283299999821,236,"nam","RT"
"vitamin","3","Unn2/abstract07a.jpg",2,"left","left",1,0.802016199999798,236,"unn","RT"
"movie","1","Unn2/abstract06a.jpg",2,"right","right",1,2.22630030000028,236,"unn","RT"
"agent","2","Unn2/abstract06b.jpg",2,"left","left",1,0.63509299999987,236,"unn","RS"
"perfume","2","Unn2/abstract07b.jpg",2,"right","left",0,2.23459869999988,236,"unn","RS"
"breeze","3","Nam2/inanimate08.jpg",2,"left","left",1,0.89810209999996,236,"nam","RT"
"rash","3","Unn2/abstract06.jpg",2,"right","right",1,3.30668100000003,236,"unn","RT"
"hostage","2","Nam2/inanimate08c.jpg",2,"right","right",1,0.867150200000196,236,"nam","RS"
"galaxy","2","Unn2/abstract07.jpg",2,"left","left",1,1.08126730000004,236,"unn","RT"
"camp","1","Nam2/inanimate06b.jpg",2,"left","left",1,2.07433399999991,236,"nam","RS"
"hippie","2","Nam2/inanimate06c.jpg",2,"left","right",0,0.945833299999776,236,"nam","RS"
"data","1","Nam2/inanimate08b.jpg",2,"right","right",1,1.77824929999997,236,"nam","RS"
"award","2","Nam2/inanimate06.jpg",2,"right","right",1,0.978118399999858,236,"nam","RT"
"client","2","Unn2/abstract06c.jpg",2,"left","left",1,0.786342299999887,236,"unn","RS"
"peer","1","Nam2/inanimate06a.jpg",2,"right","right",1,1.89779540000018,236,"nam","RT"
"racket","1","Unn2/abstract07c.jpg",2,"right","left",0,2.40050289999999,236,"unn","RS"
"saint","2","Unn2/abstract09a.jpg",3,"right","right",1,1.32981259999997,236,"unn","RT"
"diploma","2","Unn2/abstract09.jpg",3,"right","right",1,1.68908020000026,236,"unn","RT"
"brow","3","Nam2/inanimate07b.jpg",3,"left","right",0,1.8010032000002,236,"nam","RS"
"jazz","2","Unn2/abstract09c.jpg",3,"left","left",1,1.71294370000032,236,"unn","RS"
"scholar","1","Nam2/inanimate01a.jpg",3,"left","left",1,0.849031900000227,236,"nam","RT"
"album","3","Nam2/inanimate07.jpg",3,"right","right",1,1.09775040000022,236,"nam","RT"
"author","2","Nam2/inanimate01c.jpg",3,"right","left",0,2.0495649999998,236,"nam","RS"
"comma","1","Unn2/abstract05b.jpg",3,"right","right",1,1.08992429999989,236,"unn","RS"
"squash","3","Nam2/inanimate07a.jpg",3,"right","right",1,0.745739999999842,236,"nam","RT"
"hall","2","Nam2/inanimate01.jpg",3,"left","left",1,0.912012100000084,236,"nam","RT"
"poet","1","Nam2/inanimate01b.jpg",3,"right","right",1,1.20105670000021,236,"nam","RS"
"symbol","2","Unn2/abstract05.jpg",3,"left","left",1,0.800089400000161,236,"unn","RT"
"cuisine","3","Unn2/abstract09b.jpg",3,"left","left",1,0.967171199999939,236,"unn","RS"
"kingdom","2","Nam2/inanimate07c.jpg",3,"left","left",1,2.28983070000004,236,"nam","RS"
"device","3","Unn2/abstract05c.jpg",3,"right","right",1,0.576527200000328,236,"unn","RS"
"team","1","Unn2/abstract05a.jpg",3,"left","left",1,1.30396250000013,236,"unn","RT"
"patient","1","Nam2/inanimate09c.jpg",4,"right","right",1,1.3259923999999,236,"nam","RS"
"flight","2","Nam2/inanimate05.jpg",4,"right","left",0,0.765121500000078,236,"nam","RT"
"word","2","Nam2/inanimate05c.jpg",4,"left","right",0,0.524564600000303,236,"nam","RS"
"lottery","1","Unn2/abstract08b.jpg",4,"right","right",1,1.22079239999994,236,"unn","RS"
"leader","1","Unn2/abstract08a.jpg",4,"left","None",0,NA,236,"unn","RT"
"fighter","2","Nam2/inanimate09a.jpg",4,"left","right",0,1.80533279999963,236,"nam","RT"
"wrapper","2","Unn2/abstract02.jpg",4,"right","right",1,0.787212299999737,236,"unn","RT"
"reward","1","Unn2/abstract08c.jpg",4,"right","right",1,0.95513770000025,236,"unn","RS"
"holiday","2","Nam2/inanimate05a.jpg",4,"right","right",1,1.50746239999989,236,"nam","RT"
