current_ap,ap_key_test.keys,current_hp,block,intact,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,participant,nam_unn,rs_rt_n
UnnBuff2/abstractbuff03b_ap.jpg,1,UnnBuff2/abstractbuff03c_hp.jpg,1,left,left,1,1.4956437,152,unn,RT
namBuff2/inanibuff04c_ap.jpg,3,namBuff2/inanibuff04c_hp.jpg,1,right,right,1,0.7834388,152,nam,RT
namBuff2/inanibuff04_ap.jpg,2,namBuff2/inanibuff04a_hp.jpg,1,left,left,1,0.9205366,152,nam,RS
namBuff2/inanibuff03b_ap.jpg,2,namBuff2/inanibuff03c_hp.jpg,1,left,left,1,1.8799392,152,nam,RT
namBuff2/inanibuff03a_ap.jpg,3,namBuff2/inanibuff03a_hp.jpg,1,right,right,1,1.238908,152,nam,RS
UnnBuff2/abstractbuff03a_ap.jpg,1,UnnBuff2/abstractbuff03a_hp.jpg,1,right,right,1,0.8227776,152,unn,RS
namBuff2/inanibuff04d_ap.jpg,2,namBuff2/inanibuff04e_hp.jpg,1,left,left,1,2.3672237,152,nam,N
UnnBuff2/abstractbuff03d_ap.jpg,2,UnnBuff2/abstractbuff03d_hp.jpg,1,right,right,1,0.8226013,152,unn,N
namBuff2/inanibuff04b_ap.jpg,2,namBuff2/inanibuff04b_hp.jpg,1,right,right,1,1.5516694,152,nam,RT
namBuff2/inanibuff03c_ap.jpg,2,namBuff2/inanibuff03b_hp.jpg,1,left,left,1,1.1903046,152,nam,RT
namBuff2/inanibuff03_ap.jpg,2,namBuff2/inanibuff03_hp.jpg,1,right,right,1,0.974044,152,nam,RS
UnnBuff2/abstractbuff03c_ap.jpg,1,UnnBuff2/abstractbuff03b_hp.jpg,1,left,right,0,0.9750452,152,unn,RT
UnnBuff2/abstractbuff04_ap.jpg,2,UnnBuff2/abstractbuff04a_hp.jpg,1,left,right,0,1.4701832,152,unn,RS
namBuff2/inanibuff04a_ap.jpg,3,namBuff2/inanibuff04_hp.jpg,1,left,left,1,0.7753637,152,nam,RS
UnnBuff2/abstractbuff04d_ap.jpg,2,UnnBuff2/abstractbuff04e_hp.jpg,1,left,left,1,0.8066837,152,unn,N
UnnBuff2/abstractbuff04b_ap.jpg,2,UnnBuff2/abstractbuff04b_hp.jpg,1,right,right,1,0.7029917,152,unn,RT
namBuff2/inanibuff03e_ap.jpg,2,namBuff2/inanibuff03e_hp.jpg,1,right,right,1,2.8223041,152,nam,N
UnnBuff2/abstractbuff04e_ap.jpg,2,UnnBuff2/abstractbuff04d_hp.jpg,1,left,left,1,1.9500031,152,unn,N
namBuff2/inanibuff03d_ap.jpg,1,namBuff2/inanibuff03d_hp.jpg,1,right,right,1,1.4304495,152,nam,N
UnnBuff2/abstractbuff04a_ap.jpg,2,UnnBuff2/abstractbuff04_hp.jpg,1,left,right,0,1.3420541,152,unn,RS
