"current_ap","ap_key_test.keys","current_hp","block","intact","key_resp_2.keys","key_resp_2.corr","key_resp_2.rt","participant","nam_unn","rs_rt_n"
"UnnBuff2/abstractbuff01b_ap.jpg","None","UnnBuff2/abstractbuff01b_hp.jpg",1,"right","right",1,2.71558829999776,181,"unn","N"
"namBuff2/inanibuff03c_ap.jpg","2","namBuff2/inanibuff03b_hp.jpg",1,"left","right",0,2.78036219999922,181,"nam","N"
"namBuff2/inanibuff03_ap.jpg","3","namBuff2/inanibuff03_hp.jpg",1,"right","right",1,0.61963299999843,181,"nam","RT"
"namBuff2/inanibuff01b_ap.jpg","2","namBuff2/inanibuff01b_hp.jpg",1,"right","right",1,0.684423400001833,181,"nam","N"
"namBuff2/inanibuff01a_ap.jpg","3","namBuff2/inanibuff01_hp.jpg",1,"left","left",1,0.701464599998872,181,"nam","RT"
"UnnBuff2/abstractbuff01a_ap.jpg","2","UnnBuff2/abstractbuff01_hp.jpg",1,"left","left",1,0.75505510000221,181,"unn","RT"
"namBuff2/inanibuff03d_ap.jpg","2","namBuff2/inanibuff03d_hp.jpg",1,"right","right",1,0.761761099998694,181,"nam","RS"
"UnnBuff2/abstractbuff01d_ap.jpg","3","UnnBuff2/abstractbuff01e_hp.jpg",1,"left","left",1,1.74768059999769,181,"unn","RS"
"namBuff2/inanibuff03b_ap.jpg","2","namBuff2/inanibuff03c_hp.jpg",1,"left","right",0,0.923746799999208,181,"nam","N"
"namBuff2/inanibuff01c_ap.jpg","2","namBuff2/inanibuff01c_hp.jpg",1,"right","right",1,2.75537750000149,181,"nam","N"
"namBuff2/inanibuff01_ap.jpg","2","namBuff2/inanibuff01a_hp.jpg",1,"left","left",1,0.675690300002316,181,"nam","RT"
"UnnBuff2/abstractbuff01c_ap.jpg","3","UnnBuff2/abstractbuff01c_hp.jpg",1,"right","right",1,1.81852400000207,181,"unn","N"
"UnnBuff2/abstractbuff04_ap.jpg","1","UnnBuff2/abstractbuff04_hp.jpg",1,"right","right",1,1.17929889999868,181,"unn","RT"
"namBuff2/inanibuff03a_ap.jpg","2","namBuff2/inanibuff03a_hp.jpg",1,"right","right",1,1.16348289999951,181,"nam","RT"
"UnnBuff2/abstractbuff04d_ap.jpg","3","UnnBuff2/abstractbuff04d_hp.jpg",1,"right","right",1,0.93118609999874,181,"unn","RS"
"UnnBuff2/abstractbuff04b_ap.jpg","2","UnnBuff2/abstractbuff04c_hp.jpg",1,"left","left",1,0.867329199998494,181,"unn","N"
"namBuff2/inanibuff01e_ap.jpg","3","namBuff2/inanibuff01d_hp.jpg",1,"left","left",1,0.738399800000479,181,"nam","RS"
"UnnBuff2/abstractbuff04e_ap.jpg","2","UnnBuff2/abstractbuff04e_hp.jpg",1,"right","right",1,0.834820799998852,181,"unn","RS"
"namBuff2/inanibuff01d_ap.jpg","2","namBuff2/inanibuff01e_hp.jpg",1,"left","left",1,1.08253469999909,181,"nam","RS"
"UnnBuff2/abstractbuff04a_ap.jpg","3","UnnBuff2/abstractbuff04a_hp.jpg",1,"right","right",1,0.995137899997644,181,"unn","RT"
"UnnBuff2/abstractbuff01e_ap.jpg","2","UnnBuff2/abstractbuff01d_hp.jpg",1,"left","left",1,2.40068370000154,181,"unn","RS"
"UnnBuff2/abstractbuff01_ap.jpg","3","UnnBuff2/abstractbuff01a_hp.jpg",1,"left","left",1,0.842673399998603,181,"unn","RT"
"namBuff2/inanibuff03e_ap.jpg","2","namBuff2/inanibuff03e_hp.jpg",1,"right","right",1,0.571218999997654,181,"nam","RS"
"UnnBuff2/abstractbuff04c_ap.jpg","2","UnnBuff2/abstractbuff04b_hp.jpg",1,"left","left",1,0.770771499999682,181,"unn","N"
"Nam2/inanimate08a_ap.jpg","3","Nam2/inanimate08a_hp.jpg",2,"right","right",1,1.19070320000174,181,"nam","RT"
"Nam2/inanimate03c_ap.jpg","2","Nam2/inanimate03c_hp.jpg",2,"right","right",1,0.926982600001793,181,"nam","N"
"Nam2/inanimate08d_ap.jpg","3","Nam2/inanimate08d_hp.jpg",2,"right","right",1,0.782786800002214,181,"nam","RS"
"Unn2/abstract07b_ap.jpg","1","Unn2/abstract07c_hp.jpg",2,"left","right",0,0.766293099997711,181,"unn","N"
"Nam2/inanimate03e_ap.jpg","2","Nam2/inanimate03d_hp.jpg",2,"left","left",1,0.782225700000708,181,"nam","RS"
"Nam2/inanimate08c_ap.jpg","3","Nam2/inanimate08b_hp.jpg",2,"left","left",1,0.75907720000032,181,"nam","N"
